Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Brand (product.metafields.custom.brand),Color (product.metafields.custom.color),InBox (product.metafields.custom.inbox),Model (product.metafields.custom.model),Region (product.metafields.custom.region),Sim (product.metafields.custom.sim),Storage (product.metafields.custom.storage),Warranty (product.metafields.custom.warranty),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
apple-iphone-17-pro-max-256gb-orange-indian,Apple iPhone 17 Pro Max - 256GB - Orange (indian),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Apple, Mobile Phone",true,Title,Default Title,,,,,,,,APP-IPH17PROMAX-256ORG(indian),0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/972x1200_1.jpg?v=1765874846,1,"",false,,,Apple,Orange,"In Box: iPhone
USB‑C Charge Cable (1 m)
Documentation",iPhone 17 Pro Max,Non-Eu,Sim: Physical Sim + Esim,256GB,Warranty: 1 Year Global Warranty,,,,,,kg,,,active
apple-iphone-17-pro-max-256gb-deep-blue,Apple iPhone 17 Pro Max - 256GB - Deep Blue,"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Apple, Mobile Phone",true,Title,Default Title,,,,,,,,'0195950639292,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/972x1200.jpg?v=1765874846,1,"",false,,,Apple,Blue,"In Box: iPhone
USB‑C Charge Cable (1 m)
Documentation",iPhone 17 Pro Max,Eu,Sim: Physical Sim + Esim,256GB,Warranty: 1 Year Global Warranty,,,,,,kg,,,active
apple-iphone-17-pro-max-256gb-cosmic-orange,Apple iPhone 17 Pro Max - 256GB -Cosmic Orange,"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Apple, Mobile Phone",true,Title,Default Title,,,,,,,,'0195950639094,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/972x1200_1.jpg?v=1765874846,1,"",false,,,Apple,Orange,"In Box: iPhone
USB‑C Charge Cable (1 m)
Documentation",iPhone 17 Pro Max,Eu,Sim: Physical Sim + Esim,256GB,Warranty: 1 Year Global Warranty,,,,,,kg,,,active
apple-iphone-17-pro-max-256gb-blue-japan,Apple iPhone 17 Pro Max - 256GB - Blue (japan),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Apple, Mobile Phone",true,Title,Default Title,,,,,,,,APP-IPH17PROMAX-256BL(japan),0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/972x1200.jpg?v=1765874846,1,"",false,,,Apple,Blue,"In Box: iPhone
USB‑C Charge Cable (1 m)
Documentation",iPhone 17 Pro Max,Non-Eu,Sim: Esim only,256GB,Warranty: 1 Year Global Warranty,,,,,,kg,,,active
apple-iphone-17-pro-512gb-orange-japan,Apple iPhone 17 Pro - 512GB - Orange (japan),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Apple, Mobile Phone",true,Title,Default Title,,,,,,,,APP-IPH17PRO-512ORG(japan),0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/972x1200_1.jpg?v=1765874846,1,"",false,,,Apple,Orange,"In Box: iPhone
USB‑C Charge Cable (1 m)
Documentation",iPhone 17 Pro,Non-Eu,Sim: Esim only,512GB,Warranty: 1 Year Global Warranty,,,,,,kg,,,active
apple-iphone-17-pro-512gb-blue-japan,Apple iPhone 17 Pro - 512GB - Blue (japan),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Apple, Mobile Phone",true,Title,Default Title,,,,,,,,APP-IPH17PRO-512BL(japan,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/972x1200.jpg?v=1765874846,1,"",false,,,Apple,Blue,"In Box: iPhone
USB‑C Charge Cable (1 m)
Documentation",iPhone 17 Pro,Non-Eu,Sim: Esim only,512GB,Warranty: 1 Year Global Warranty,,,,,,kg,,,active
apple-iphone-17-pro-256gb-silver-indian,Apple iPhone 17 Pro - 256GB - Silver (indian),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Apple, Mobile Phone",true,Title,Default Title,,,,,,,,APP-IPH17PRO-256SIL(indian),0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/971x1200.jpg?v=1765874846,1,"",false,,,Apple,Silver,"In Box: iPhone
USB‑C Charge Cable (1 m)
Documentation",iPhone 17 Pro,Non-Eu,Sim: Physical Sim + Esim,256GB,Warranty: 1 Year Global Warranty,,,,,,kg,,,active
apple-iphone-17-pro-256gb-silver,Apple iPhone 17 Pro - 256GB - Silver,"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Apple, Mobile Phone",true,Title,Default Title,,,,,,,,'0195950627244,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/971x1200.jpg?v=1765874846,1,"",false,,,Apple,Silver,"In Box: iPhone
USB‑C Charge Cable (1 m)
Documentation",iPhone 17 Pro,Eu,Sim: Physical Sim + Esim,256GB,Warranty: 1 Year Global Warranty,,,,,,kg,,,active
apple-iphone-17-pro-256gb-orange-japan,Apple iPhone 17 Pro - 256GB - Orange (japan),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Apple, Mobile Phone",true,Title,Default Title,,,,,,,,APP-IPH17PRO-256ORG(japan),0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/972x1200_1.jpg?v=1765874846,1,"",false,,,Apple,Orange,"In Box: iPhone
USB‑C Charge Cable (1 m)
Documentation",iPhone 17 Pro,Non-Eu,Sim: Esim only,256GB,Warranty: 1 Year Global Warranty,,,,,,kg,,,active
apple-iphone-17-pro-256gb-deep-blue,Apple iPhone 17 Pro - 256GB - Deep Blue,"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Apple, Mobile Phone",true,Title,Default Title,,,,,,,,'0195950627640,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/972x1200.jpg?v=1765874846,1,"",false,,,Apple,Blue,"In Box: iPhone
USB‑C Charge Cable (1 m)
Documentation",iPhone 17 Pro,Eu,Sim: Physical Sim + Esim,256GB,Warranty: 1 Year Global Warranty,,,,,,kg,,,active
apple-iphone-17-pro-256gb-cosmic-orange,Apple iPhone 17 Pro - 256GB - Cosmic Orange,"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Apple, Mobile Phone",true,Title,Default Title,,,,,,,,'0195950627442,0.0,shopify,0,deny,manual,1060.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/972x1200_1.jpg?v=1765874846,1,"",false,,,Apple,Orange,"In Box: iPhone
USB‑C Charge Cable (1 m)
Documentation",iPhone 17 Pro,Eu,Sim: Physical Sim + Esim,256GB,Warranty: 1 Year Global Warranty,,,,,,kg,,,active
apple-iphone-17-pro-256gb-blue-japan,Apple iPhone 17 Pro - 256GB - Blue (japan),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Apple, Mobile Phone",true,Title,Default Title,,,,,,,,APP-IPH17PRO-256BL(japan),0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/972x1200.jpg?v=1765874846,1,"",false,,,Apple,Blue,"In Box: iPhone
USB‑C Charge Cable (1 m)
Documentation",iPhone 17 Pro,Non-Eu,Sim: Esim only,256GB,Warranty: 1 Year Global Warranty,,,,,,kg,,,active
apple-iphone-17-pro-1tb-orange-japan,Apple iPhone 17 Pro - 1TB - Orange (japan),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Apple, Mobile Phone",true,Title,Default Title,,,,,,,,APP-IPH17PRO-1TB-ORG(japan),0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/972x1200_1.jpg?v=1765874846,1,"",false,,,Apple,Orange,"In Box: iPhone
USB‑C Charge Cable (1 m)
Documentation",iPhone 17 Pro,Non-Eu,Sim: Esim only,1TB,Warranty: 1 Year Global Warranty,,,,,,kg,,,active
apple-iphone-17-256gb-white-indian,Apple iPhone 17 - 256GB - White (indian),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Apple, Mobile Phone",true,Title,Default Title,,,,,,,,APP-IPH17-256WHT(indian),0.0,shopify,86,deny,manual,720.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/964x1200.jpg?v=1765874846,1,"",false,,,Apple,White,"In Box: iPhone
USB‑C Charge Cable (1 m)
Documentation",iPhone 17,Non-Eu,Sim: Physical Sim + Esim,256GB,Warranty: 1 Year Global Warranty,,,,,,kg,,,active
apple-iphone-17-256gb-sage-japan,Apple iPhone 17 - 256GB - Sage (Japan),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Apple, Mobile Phone",true,Title,Default Title,,,,,,,,APP-IPH17-256SA(Japan),0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/965x1200_1.jpg?v=1765874846,1,"",false,,,Apple,Sage,"In Box: iPhone
USB‑C Charge Cable (1 m)
Documentation",iPhone 17,Non-Eu,Sim: Esim only,256GB,Warranty: 1 Year Global Warranty,,,,,,kg,,,active
apple-iphone-17-256gb-sage-indian,Apple iPhone 17 - 256GB - Sage (indian),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Apple, Mobile Phone",true,Title,Default Title,,,,,,,,APP-IPH17-256SA(indian),0.0,shopify,83,deny,manual,720.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/965x1200_1.jpg?v=1765874846,1,"",false,,,Apple,Sage,"In Box: iPhone
USB‑C Charge Cable (1 m)
Documentation",iPhone 17,Non-Eu,Sim: Physical Sim + Esim,256GB,Warranty: 1 Year Global Warranty,,,,,,kg,,,active
apple-iphone-17-256gb-pink-indian,Apple iPhone 17 - 256GB - Pink (indian),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Apple, Mobile Phone",true,Title,Default Title,,,,,,,,APP-IPH17-256PNK(indian),0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/965x1200_2.jpg?v=1765874846,1,"",false,,,Apple,Pink,"In Box: iPhone
USB‑C Charge Cable (1 m)
Documentation",iPhone 17,Non-Eu,Sim: Physical Sim + Esim,256GB,Warranty: 1 Year Global Warranty,,,,,,kg,,,active
apple-iphone-17-256gb-lavender-japan,Apple iPhone 17 - 256GB - Lavender (Japan),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Apple, Mobile Phone",true,Title,Default Title,,,,,,,,APP-IPH17-256LVN(japan),0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/965x1200_2.jpg?v=1765874846,1,"",false,,,Apple,Lavender,"In Box: iPhone
USB‑C Charge Cable (1 m)
Documentation",iPhone 17,Non-Eu,Sim: Esim only,256GB,Warranty: 1 Year Global Warranty,,,,,,kg,,,active
apple-iphone-17-256gb-lavender-indian,Apple iPhone 17 - 256GB - Lavender (indian),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Apple, Mobile Phone",true,Title,Default Title,,,,,,,,APP-IPH17-256LVN(indian),0.0,shopify,50,deny,manual,720.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/965x1200_2.jpg?v=1765874846,1,"",false,,,Apple,Lavender,"In Box: iPhone
USB‑C Charge Cable (1 m)
Documentation",iPhone 17,Non-Eu,Sim: Physical Sim + Esim,256GB,Warranty: 1 Year Global Warranty,,,,,,kg,,,active
apple-iphone-17-256gb-green-indian,Apple iPhone 17 - 256GB - Green (indian),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Apple, Mobile Phone",true,Title,Default Title,,,,,,,,APP-IPH17-256GRN(indian),0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/965x1200_1.jpg?v=1765874846,1,"",false,,,Apple,Green,"In Box: iPhone
USB‑C Charge Cable (1 m)
Documentation",iPhone 17,Non-Eu,Sim: Physical Sim + Esim,256GB,Warranty: 1 Year Global Warranty,,,,,,kg,,,active
apple-iphone-17-256gb-blue-indian,Apple iPhone 17 - 256GB - Blue (indian),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Apple, Mobile Phone",true,Title,Default Title,,,,,,,,APP-IPH17-256BL(indian),0.0,shopify,92,deny,manual,720.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/965x1200.jpg?v=1765874846,1,"",false,,,Apple,Blue,"In Box: iPhone
USB‑C Charge Cable (1 m)
Documentation",iPhone 17,Non-Eu,Sim: Physical Sim + Esim,256GB,Warranty: 1 Year Global Warranty,,,,,,kg,,,active
apple-iphone-17-256gb-black-japan,Apple iPhone 17 - 256GB - Black (Japan),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Apple, Mobile Phone",true,Title,Default Title,,,,,,,,APP-IPH17-256BLK(Japan),0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/966x1200.jpg?v=1765874847,1,"",false,,,Apple,Black,"In Box: iPhone
USB‑C Charge Cable (1 m)
Documentation",iPhone 17,Non-Eu,Sim: Esim only,256GB,Warranty: 1 Year Global Warranty,,,,,,kg,,,active
apple-iphone-17-256gb-black-indian,Apple iPhone 17 - 256GB - Black (indian),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Apple, Mobile Phone",true,Title,Default Title,,,,,,,,APP-IPH17-256BLK(indian),0.0,shopify,82,deny,manual,720.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/966x1200.jpg?v=1765874847,1,"",false,,,Apple,Black,"In Box: iPhone
USB‑C Charge Cable (1 m)
Documentation",iPhone 17,Non-Eu,Sim: Physical Sim + Esim,256GB,Warranty: 1 Year Global Warranty,,,,,,kg,,,active
apple-iphone-16-plus-128gb-white-indian,Apple iPhone 16 Plus - 128GB - White (indian),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Apple, Mobile Phone",true,Title,Default Title,,,,,,,,APP-IPH16P-128WHT(indian),0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/977x1200.jpg?v=1765873737,1,"",false,,,Apple,White,"In Box: iPhone
USB‑C Charge Cable (1 m)
Documentation",iPhone 16 Plus,Non-Eu,Sim: Physical Sim + Esim,128GB,Warranty: 1 Year Global Warranty,,,,,,kg,,,active
apple-iphone-16-plus-128gb-pink-indian,Apple iPhone 16 Plus - 128GB - Pink (indian),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Apple, Mobile Phone",true,Title,Default Title,,,,,,,,APP-IPH16P-128PNK(indian),0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/1109x1200.jpg?v=1765873738,1,"",false,,,Apple,Pink,"In Box: iPhone
USB‑C Charge Cable (1 m)
Documentation",iPhone 16 Plus,Non-Eu,Sim: Physical Sim + Esim,128GB,Warranty: 1 Year Global Warranty,,,,,,kg,,,active
apple-iphone-16-plus-128gb-blue-indian,Apple iPhone 16 Plus - 128GB - Blue (indian),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Apple, Mobile Phone",true,Title,Default Title,,,,,,,,APP-IPH16P-128BL(indian),0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/983x1200.jpg?v=1765873738,1,"",false,,,Apple,Blue,"In Box: iPhone
USB‑C Charge Cable (1 m)
Documentation",iPhone 16 Plus,Non-Eu,Sim: Physical Sim + Esim,128GB,Warranty: 1 Year Global Warranty,,,,,,kg,,,active
apple-iphone-16-plus-128gb-black-indian,Apple iPhone 16 Plus - 128GB - Black (indian),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Apple, Mobile Phone",true,Title,Default Title,,,,,,,,APP-IPH16P-128BLK(indian),0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/977x1200_1.jpg?v=1765873738,1,"",false,,,Apple,Black,"In Box: iPhone
USB‑C Charge Cable (1 m)
Documentation",iPhone 16 Plus,Non-Eu,Sim: Physical Sim + Esim,128GB,Warranty: 1 Year Global Warranty,,,,,,kg,,,active
apple-iphone-16e-128-gb-wit,Apple iPhone 16e - 128 GB - White,"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Apple, Mobile Phone",true,Title,Default Title,,,,,,,,'0195950051230,0.0,shopify,0,deny,manual,485.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/987x1200.jpg?v=1765873738,1,"",false,,,Apple,White,"In Box: iPhone
USB‑C Charge Cable (1 m)
Documentation",iPhone 16e,Eu,Sim: Physical Sim + Esim,128GB,Warranty: 1 Year Global Warranty,,,,,,kg,,,active
apple-iphone-16e-128gb-white-non-eu,Apple iPhone 16e 128GB White - Non EU,"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Apple, Mobile Phone",true,Title,Default Title,,,,,,,,IP-16E-128-WHT,0.0,shopify,85,deny,manual,430.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/987x1200.jpg?v=1765873738,1,"",false,,,Apple,White,"In Box: iPhone
USB‑C Charge Cable (1 m)
Documentation",iPhone 16e,Non-Eu,Sim: Physical Sim + Esim,128GB,Warranty: 1 Year Global Warranty,,,,,,kg,,,active
apple-iphone-16e-128gb-black-non-eu,Apple iPhone 16e 128GB Black - Non EU,"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Apple, Mobile Phone",true,Title,Default Title,,,,,,,,IP-16E-128-BLK,0.0,shopify,68,deny,manual,430.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/987x1200_1.jpg?v=1765873738,1,"",false,,,Apple,Black,"In Box: iPhone
USB‑C Charge Cable (1 m)
Documentation",iPhone 16e,Non-Eu,Sim: Physical Sim + Esim,128GB,Warranty: 1 Year Global Warranty,,,,,,kg,,,active
apple-iphone-16-256gb-wit,Apple iPhone 16 - 256GB - White,"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Apple, Mobile Phone",true,Title,Default Title,,,,,,,,'0195949823046,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/977x1200.jpg?v=1765873737,1,"",false,,,Apple,White,"In Box: iPhone
USB‑C Charge Cable (1 m)
Documentation",iPhone 16,Eu,Sim: Physical Sim + Esim,256GB,Warranty: 1 Year Global Warranty,,,,,,kg,,,active
apple-iphone-16-256gb-white-indian,Apple iPhone 16 - 256GB - White (indian),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Apple, Mobile Phone",true,Title,Default Title,,,,,,,,APP-IPH16-256WHT(indian),0.0,shopify,9,deny,manual,629.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/977x1200.jpg?v=1765873737,1,"",false,,,Apple,White,"In Box: iPhone
USB‑C Charge Cable (1 m)
Documentation",iPhone 16,Non-Eu,Sim: Physical Sim + Esim,256GB,Warranty: 1 Year Global Warranty,,,,,,kg,,,active
apple-iphone-16-256gb-ultramarine-indian,Apple iPhone 16 - 256GB - Ultramarine (indian),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Apple, Mobile Phone",true,Title,Default Title,,,,,,,,APP-IPH16-256ULTRMRN(indian),0.0,shopify,0,deny,manual,630.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/983x1200.jpg?v=1765873738,1,"",false,,,Apple,Ultramarine,"In Box: iPhone
USB‑C Charge Cable (1 m)
Documentation",iPhone 16,Non-Eu,Sim: Physical Sim + Esim,256GB,Warranty: 1 Year Global Warranty,,,,,,kg,,,active
apple-iphone-16-256gb-teal-indian,Apple iPhone 16 - 256GB - Teal (indian),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Apple, Mobile Phone",true,Title,Default Title,,,,,,,,APP-IPH16-256TEAL(indian),0.0,shopify,40,deny,manual,629.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/1112x1200.jpg?v=1765873738,1,"",false,,,Apple,Teal,"In Box: iPhone
USB‑C Charge Cable (1 m)
Documentation",iPhone 16,Non-Eu,Sim: Physical Sim + Esim,256GB,Warranty: 1 Year Global Warranty,,,,,,kg,,,active
apple-iphone-16-256gb-pink-indian,Apple iPhone 16 - 256GB - Pink (indian),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Apple, Mobile Phone",true,Title,Default Title,,,,,,,,APP-IPH16-256PNK(indian),0.0,shopify,41,deny,manual,629.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/1109x1200.jpg?v=1765873738,1,"",false,,,Apple,Pink,"In Box: iPhone
USB‑C Charge Cable (1 m)
Documentation",iPhone 16,Non-Eu,Sim: Physical Sim + Esim,256GB,Warranty: 1 Year Global Warranty,,,,,,kg,,,active
apple-iphone-16-256gb-groen,Apple iPhone 16 - 256GB - Green,"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Apple, Mobile Phone",true,Title,Default Title,,,,,,,,'0195949823589,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/1112x1200.jpg?v=1765873738,1,"",false,,,Apple,Green,"In Box: iPhone
USB‑C Charge Cable (1 m)
Documentation",iPhone 16,Eu,Sim: Physical Sim + Esim,256GB,Warranty: 1 Year Global Warranty,,,,,,kg,,,active
apple-iphone-16-256gb-black-indian,Apple iPhone 16 - 256GB - Black (indian),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Apple, Mobile Phone",true,Title,Default Title,,,,,,,,APP-IPH16-256BLK(indian),0.0,shopify,0,deny,manual,633.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/977x1200_1.jpg?v=1765873738,1,"",false,,,Apple,Black,"In Box: iPhone
USB‑C Charge Cable (1 m)
Documentation",iPhone 16,Non-Eu,Sim: Physical Sim + Esim,256GB,Warranty: 1 Year Global Warranty,,,,,,kg,,,active
apple-iphone-16-128gb-zwart,Apple iPhone 16 - 128GB - Black,"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Apple, Mobile Phone",true,Title,Default Title,,,,,,,,'0195949821967,0.0,shopify,49,deny,manual,603.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/977x1200_1.jpg?v=1765873738,1,"",false,,,Apple,Black,"In Box: iPhone
USB‑C Charge Cable (1 m)
Documentation",iPhone 16,Eu,Sim: Physical Sim + Esim,128GB,Warranty: 1 Year Global Warranty,,,,,,kg,,,active
apple-iphone-16-128gb-wit,Apple iPhone 16 - 128GB - White,"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Apple, Mobile Phone",true,Title,Default Title,,,,,,,,'0195949822148,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/977x1200.jpg?v=1765873737,1,"",false,,,Apple,White,"In Box: iPhone
USB‑C Charge Cable (1 m)
Documentation",iPhone 16,Eu,Sim: Physical Sim + Esim,128GB,Warranty: 1 Year Global Warranty,,,,,,kg,,,active
apple-iphone-16-128gb-white-indian,Apple iPhone 16 - 128GB - White (indian),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Apple, Mobile Phone",true,Title,Default Title,,,,,,,,APP-IPH16-128WHT(indian),0.0,shopify,31,deny,manual,565.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/977x1200.jpg?v=1765873737,1,"",false,,,Apple,White,"In Box: iPhone
USB‑C Charge Cable (1 m)
Documentation",iPhone 16,Non-Eu,Sim: Physical Sim + Esim,128GB,Warranty: 1 Year Global Warranty,,,,,,kg,,,active
apple-iphone-16-128gb-ultramarine-indian,Apple iPhone 16 - 128GB - Ultramarine (indian),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Apple, Mobile Phone",true,Title,Default Title,,,,,,,,APP-IPH16-128ULTMRN(indian),0.0,shopify,1,deny,manual,565.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/983x1200.jpg?v=1765873738,1,"",false,,,Apple,Ultramarine,"In Box: iPhone
USB‑C Charge Cable (1 m)
Documentation",iPhone 16,Non-Eu,Sim: Physical Sim + Esim,128GB,Warranty: 1 Year Global Warranty,,,,,,kg,,,active
apple-iphone-16-128gb-teal-indian,Apple iPhone 16 - 128GB - Teal (indian),"",TechByte,Electronics > Communications > Telephony > Mobile & Smart Phones,"","Apple, Mobile Phone",true,Title,Default Title,,,,,,,,APP-IPH16-128TEAL(indian),0.0,shopify,80,deny,manual,565.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0703/7612/8663/files/1112x1200.jpg?v=1765873738,1,"",false,,,Apple,Teal,"In Box: iPhone
USB‑C Charge Cable (1 m)
Documentation",iPhone 16,Non-Eu,Sim: Physical Sim + Esim,128GB,Warranty: 1 Year Global Warranty,,,,,,kg,,,active
